Folder,File,MFCCs,ZCR,PitchMean,PitchStd,SpectralCentroid,SpectralBandwidth,SpectralRolloff,Harmonic,Percussive
Modern English has been spreading,citizen_audio_ad2c4ec7-28f9-4e63-8f42-a91c3c59ddaa.wav,"[-363.2995300292969, 70.81827545166016, -23.063966751098633, 6.400598049163818, 22.247953414916992, -3.0269222259521484, -18.97630500793457, -14.605450630187988, -21.626014709472656, -4.241316318511963, 0.0634443536400795, -7.776566028594971, -15.654963493347168]",0.11746956723263076,17.111568450927734,206.0224151611328,3627.8307413088696,2951.533739616638,6105.478355532787,1.8291594017227908e-07,-1.4164336789690424e-05
Modern English has been spreading,citizen_audio_12fc9e21-70bd-4fde-87dc-a285b26edea5.wav,"[-361.28790283203125, 74.9046630859375, 12.641206741333008, 17.36583709716797, 6.023453235626221, 0.8180993795394897, -8.205109596252441, 1.0077526569366455, -5.792904376983643, -5.783472537994385, -3.4976041316986084, -11.535680770874023, -8.59281063079834]",0.09227371960393624,11.462281227111816,165.84701538085938,3183.3669368450874,2728.19059299509,5250.991366602961,2.2339123972869857e-07,-1.5525909475400113e-05
Modern English has been spreading,citizen_audio_1c92a5b7-2004-416e-8352-3a9dd55e986a.wav,"[-398.5472412109375, 103.54192352294922, 0.936974287033081, 25.025718688964844, 15.003185272216797, -7.817821502685547, -16.614063262939453, -9.860698699951172, -6.676990032196045, -4.82158088684082, 1.4597666263580322, -3.7676522731781006, -8.127758026123047]",0.06425485462020823,12.043487548828125,170.42286682128906,2570.600072907773,2750.6211185116654,4391.797059867487,4.851037971320693e-08,-1.1406655175960623e-06
Modern English has been spreading,citizen_audio_687ee289-00a5-4794-916e-8e8ebcdc7536.wav,"[-398.2223815917969, 90.35089874267578, -15.817628860473633, 26.099315643310547, 1.2757929563522339, 0.18084977567195892, -14.770671844482422, -29.47027587890625, -3.2836520671844482, -14.408407211303711, -19.02363395690918, -10.168045997619629, -9.325828552246094]",0.08033971471471471,20.180728912353516,224.2374725341797,2675.3349797008623,2278.9477791873715,4359.431306306306,5.855774976026851e-09,7.637418093509041e-07
Modern English has been spreading,citizen_audio_45daea32-ae56-4f81-a2df-140ccefb61ec.wav,"[-335.71014404296875, 64.6205062866211, -2.834604263305664, 17.571962356567383, -33.1295280456543, -5.298971652984619, -17.67350959777832, -8.679616928100586, -19.423933029174805, -3.2984488010406494, -19.921512603759766, -2.4147896766662598, -10.498834609985352]",0.20749868508825944,72.58831024169922,428.56256103515625,2082.626723221725,1573.1857555554154,3700.0333538587847,4.4265798351261765e-06,1.239996709045954e-05
Modern English has been spreading,citizen_audio_8d996ee3-7b83-44e4-8ec9-4e6ac80ea767.wav,"[-384.4133605957031, 99.83181762695312, -14.454520225524902, 13.068533897399902, 11.673539161682129, 0.4808572232723236, -9.454645156860352, -12.261384010314941, -16.324661254882812, -12.564208984375, -9.759164810180664, -9.688532829284668, -4.565756320953369]",0.07578637375078076,14.228224754333496,181.0694580078125,2983.9984042369024,2839.6425703044806,5138.712133041849,-5.741665987102351e-08,-9.164954803964065e-07
Modern English has been spreading,citizen_audio_5e504161-24d7-41d2-9827-95a8000112b1.wav,"[-451.39959716796875, 102.72784423828125, 20.798030853271484, 24.466583251953125, 1.0982508659362793, -7.7082343101501465, -11.056421279907227, -11.624549865722656, -9.143845558166504, -6.940268516540527, 2.0346672534942627, -10.665701866149902, -14.002927780151367]",0.0561990064803248,11.080558776855469,147.15707397460938,2364.306664337553,2659.8194936509,4206.892176764522,-2.3665898130076357e-09,1.0911172694250126e-06
Modern English has been spreading,citizen_audio_f9b129cb-247a-4dec-84db-1efc6d0e6b0d.wav,"[-341.03173828125, 56.51060104370117, 8.767546653747559, 21.650171279907227, -14.08995246887207, 11.85023307800293, -18.479999542236328, -4.8859782218933105, -10.085108757019043, -11.228249549865723, -6.92077112197876, -9.021592140197754, -5.339057922363281]",0.12732823202054794,17.188905715942383,201.7223663330078,4229.120975897819,3518.9526097679322,7550.15456442637,-4.0136143297786475e-08,-1.858805444499012e-05
Modern English has been spreading,citizen_audio_cfda1447-b820-447e-9fa8-6e956cf6a3ed.wav,"[-432.70538330078125, 106.25182342529297, 22.90589141845703, 6.412476062774658, 8.911760330200195, -6.056273460388184, -13.481023788452148, -9.561494827270508, -9.014557838439941, -9.419328689575195, -9.858490943908691, -9.332066535949707, -5.105292797088623]",0.07199700881612091,16.143251419067383,186.4143524169922,3188.8372765131144,3967.4220707457675,6093.006139798488,-1.0964059882212496e-08,-1.1715500249920296e-06
Modern English has been spreading,citizen_audio_41d4938d-378a-452f-ba10-70c628c95413.wav,"[-431.0892639160156, 96.7007064819336, -26.60758399963379, 0.6695985198020935, 14.114706993103027, -13.090407371520996, -13.148792266845703, -14.16640567779541, -14.065030097961426, -3.881563663482666, -4.866054058074951, -6.968230724334717, -5.01698637008667]",0.06230635634575722,32.77726745605469,289.1067199707031,3447.499425670228,2930.096584339758,6161.327894814378,4.4169894408696564e-08,1.8567848201200832e-06
I am an architect,citizen_audio_bcbfbf1f-8bed-422d-9e75-5d38a5f87c36.wav,"[-375.8387451171875, 67.62007141113281, -25.493305206298828, 25.597566604614258, -4.711277008056641, -3.556628465652466, -15.670127868652344, -8.366381645202637, -21.223182678222656, -9.834598541259766, -7.174094200134277, -10.194465637207031, -13.003746032714844]",0.14542424229682455,46.42842102050781,344.35595703125,2508.7514709098737,1815.2240960592792,4138.472147470398,2.3328809106715198e-08,1.9051547042181483e-06
I am an architect,citizen_audio_301dbc84-1ee4-4196-a153-57d3ae47ecb8.wav,"[-372.8456726074219, 71.9422607421875, -28.843584060668945, 26.021034240722656, -9.428470611572266, -4.707169532775879, -14.873453140258789, -11.057778358459473, -21.34018325805664, -7.942458629608154, -8.724095344543457, -7.3159379959106445, -13.630252838134766]",0.1372560226797659,46.88951110839844,344.3971862792969,2481.662039974938,1837.3320353696877,4244.761183110368,9.482048923814546e-09,3.2313155884367006e-07
I am an architect,citizen_audio_898004c8-46f5-436a-8e56-ed1cdd2ff9bf.wav,"[-435.3251037597656, 71.1449203491211, -31.22721290588379, -3.176645040512085, 8.068333625793457, -16.15328598022461, -10.260430335998535, -8.58324146270752, -12.242765426635742, -4.275249004364014, -5.484786033630371, -7.401072978973389, -3.582441806793213]",0.06981624106499279,35.46708679199219,300.7874450683594,3967.7206256566483,3276.9891964585327,7139.945488947621,3.0847690624113966e-08,3.930081675207475e-06
I am an architect,citizen_audio_ef81f6c7-ca99-433b-a61f-c734b2416b32.wav,"[-412.31451416015625, 100.13990020751953, 21.376598358154297, 26.05880355834961, 10.090240478515625, 3.96050763130188, -7.858946800231934, -12.99159049987793, -8.295754432678223, -3.529045343399048, -4.184916019439697, -5.855821132659912, -1.9130843877792358]",0.0705844067656158,11.387224197387695,157.183837890625,2789.5186334965524,2960.75152192662,4884.640173836182,-2.7336297989677405e-06,2.4731267330935225e-05
I am an architect,citizen_audio_f253230c-7438-46f5-ba57-42f7542b566b.wav,"[-422.8814697265625, 98.2872314453125, 9.855581283569336, 48.220298767089844, -0.6588696837425232, 14.061705589294434, 0.8402551412582397, -12.066875457763672, -13.739567756652832, 3.5358080863952637, 15.587624549865723, -8.623172760009766, 0.6733482480049133]",0.08650496199324324,12.350542068481445,163.04135131835938,3509.401949169049,3304.8489985016436,6630.813626126126,9.172890713671222e-07,5.686724307452096e-06
I am an architect,citizen_audio_d19a04d0-ce99-4338-b17a-12621d241d02.wav,"[-409.7906799316406, 74.70146179199219, 3.341810464859009, 25.239444732666016, -1.5535179376602173, 17.426420211791992, -2.0352163314819336, 7.872958660125732, -3.250183343887329, -8.604592323303223, -10.524662971496582, -5.594625949859619, -7.633809566497803]",0.11141963688085676,14.338174819946289,177.5482635498047,4667.300325379372,4433.5731664669465,9049.887048192772,-3.493097722184757e-08,6.284487426455598e-06
I am an architect,citizen_audio_4e43bcf2-af44-4f51-bb7b-98cd6c0896f0.wav,"[-376.0248107910156, 96.41053771972656, 1.3601760864257812, 18.045679092407227, 9.129551887512207, 8.735477447509766, 8.519915580749512, -5.302702903747559, -12.803301811218262, -8.135966300964355, -12.861854553222656, -7.288904666900635, 10.245930671691895]",0.058817057654768544,16.863710403442383,198.63153076171875,2599.7370286037444,2743.1784047476112,4840.399295872839,-9.86831594218529e-09,-1.0121252671524417e-05
I am an architect,citizen_audio_106bc9ad-6f9e-4d5f-9d93-5c02dc6794ab.wav,"[-371.071533203125, 103.50261688232422, -21.92095184326172, 23.904321670532227, 21.454872131347656, -19.005041122436523, 0.39468544721603394, -4.736056804656982, -18.767770767211914, 1.2521560192108154, -1.8025130033493042, -11.642087936401367, -1.5506370067596436]",0.05480684687964799,17.01137351989746,212.3743896484375,2140.2284596790687,1711.6851611429522,3676.677925136341,1.0292557028890315e-08,1.6206831787712872e-05
I am an architect,citizen_audio_a03f1347-8ede-41d6-8313-4bd1aa106a97.wav,"[-460.0541076660156, 122.40203094482422, 32.09819030761719, 1.6802043914794922, 16.495351791381836, 18.119773864746094, 8.56823444366455, -3.4834489822387695, -2.342319965362549, -3.1949715614318848, -1.6196726560592651, -2.532379150390625, -4.021335124969482]",0.10371033838190184,13.464272499084473,154.34588623046875,4464.644743704441,5305.295342626213,9064.534822922476,-2.3396546922072048e-08,-2.3888608211564133e-06
I am an architect,citizen_audio_9387781d-81fe-498f-ae1f-fe48817c851f.wav,"[-425.3418884277344, 63.511722564697266, -21.69228744506836, 6.183938980102539, -6.725529193878174, 4.82573127746582, -10.325100898742676, -7.247117042541504, -6.94807243347168, -21.42350959777832, -3.4692962169647217, -11.270126342773438, -10.273222923278809]",0.10710164057620238,24.250446319580078,240.29605102539062,3691.4506809599893,2927.3451339754793,6212.987000312305,2.137017229841831e-09,-1.8686863768380135e-05
I am an architect,citizen_audio_5ec677dc-8c12-4ff9-894b-5164e15d485e.wav,"[-397.9419860839844, 58.9696159362793, -12.886344909667969, 23.161304473876953, -6.309683322906494, 11.708366394042969, -0.7040249705314636, -3.1018338203430176, -9.18469524383545, 0.6307122111320496, -3.8437578678131104, -0.505833089351654, -8.20950698852539]",0.11285372717254408,24.24520492553711,242.48712158203125,3942.836986433845,3452.4568721939563,7103.071473551638,-3.202014431380462e-09,1.5313857204546366e-07
I am an architect,citizen_audio_50af456b-b98f-4d0a-adf3-4a25b7c80ade.wav,"[-427.103515625, 83.82563018798828, 7.993049621582031, 57.47260665893555, 8.321401596069336, -4.947310924530029, 1.214032769203186, -10.628464698791504, -12.603799819946289, -10.74104118347168, -0.9294639229774475, -6.499546527862549, -5.01710319519043]",0.10661277253977608,19.821462631225586,227.92967224121094,3202.6567466157453,2319.872218291042,5183.402695934001,1.1210290473684381e-08,7.720274908251668e-08
I am an architect,citizen_audio_2e615a3a-ad06-4c1c-906d-58d4309c84ce.wav,"[-406.4453125, 136.16761779785156, -1.4411247968673706, 25.062816619873047, 10.322670936584473, -15.971656799316406, 11.037344932556152, -2.356663942337036, -14.528879165649414, 4.307210922241211, 0.8844913244247437, 1.206769347190857, 7.3240580558776855]",0.05879633206988548,9.709092140197754,139.60667419433594,2084.2997043675546,2138.3633492963236,3767.776385996877,-3.744917194126174e-07,-5.889596195629565e-06
I am an architect,citizen_audio_e115def9-f680-489f-b664-62fcaa7b9a73.wav,"[-470.8645935058594, 117.49142456054688, 23.07455062866211, 0.11998550593852997, 1.9232503175735474, -8.029804229736328, -8.729973793029785, -4.896826267242432, -11.022513389587402, -7.658156871795654, 0.80239337682724, -3.5605547428131104, -8.403251647949219]",0.0792560166217554,15.763137817382812,177.81845092773438,3863.3553730062044,4660.5027355117845,7987.124670039595,6.955174285394605e-07,4.2594460865075234e-06
I am an architect,citizen_audio_77ff0b88-27e0-4a68-ac16-a2157ea96ca2.wav,"[-482.1768493652344, 80.6005859375, 1.442674160003662, 2.759787082672119, -19.910594940185547, -11.913731575012207, -10.855563163757324, -10.527547836303711, -2.1854965686798096, -9.138319969177246, -7.862951755523682, -11.000214576721191, -13.631855010986328]",0.08178618908185245,19.203306198120117,208.6055908203125,3128.6672908194237,2838.9166839753525,5372.892265751211,2.0433625902427366e-09,8.21719766008755e-07
I am an architect,citizen_audio_2c6ce7f8-b61f-40e3-ab9d-08aacb0429a0.wav,"[-427.4755859375, 97.726806640625, -12.462898254394531, 19.144187927246094, 16.270353317260742, -4.247211933135986, -1.7972031831741333, -2.0482537746429443, -4.164006233215332, -19.914133071899414, -15.239034652709961, 1.927598237991333, -6.112753868103027]",0.0707902959522938,27.06977653503418,261.01666259765625,2503.4186479961695,2299.7582489249075,4294.678806734993,2.526512332678976e-10,-2.9554519187513506e-06
I am an architect,citizen_audio_0856bd28-1c08-47cb-bd6d-ccce0db3183d.wav,"[-426.1828918457031, 75.62425994873047, 6.768630027770996, 26.760541915893555, 6.605301856994629, -4.519680500030518, 4.992274284362793, -21.007827758789062, -12.643088340759277, 8.082852363586426, -9.002402305603027, -3.229496479034424, 5.040657997131348]",0.06652878852739726,6.761995792388916,122.87266540527344,2099.8887619245875,1456.4207542337858,3121.181506849315,4.342623014963465e-06,-1.4891435057506897e-05
I am an architect,citizen_audio_b179783c-27a8-4d25-a189-b29e5d9e5f5c.wav,"[-394.8877868652344, 101.01777648925781, -9.85020637512207, -3.586210012435913, -7.788816452026367, -20.157291412353516, -13.567130088806152, -11.952984809875488, -15.973936080932617, -11.052911758422852, -8.156512260437012, -8.80908203125, -9.12706184387207]",0.07906522529069768,23.918079376220703,233.7777862548828,4071.0160028622754,3294.464420481173,7069.201619601329,-9.71532299054445e-10,9.52167192735942e-06
I am an architect,citizen_audio_76a99e41-d14d-495b-b828-251c8e869a0b.wav,"[-372.3724670410156, 53.87855529785156, -24.316614151000977, 19.46977996826172, -8.899789810180664, -0.7061067819595337, -16.1318359375, -7.8288068771362305, -16.063966751098633, -8.735502243041992, -5.3548712730407715, -8.139669418334961, -12.660608291625977]",0.14781571517265846,61.84820556640625,395.7069091796875,3016.3285321000967,2107.5727484766467,5138.743939214759,2.0341637707588234e-08,4.320129391999217e-06
I am an architect,citizen_audio_e89fb4a4-2123-42f6-9f12-e7c8b0d47031.wav,"[-434.2499084472656, 60.950565338134766, -9.267477989196777, 16.601778030395508, -34.391597747802734, -1.6123075485229492, -14.376897811889648, -7.462983131408691, -15.78186321258545, -0.6556097865104675, -20.536293029785156, 1.5559860467910767, -7.351210117340088]",0.2080457618199482,90.51724243164062,474.15875244140625,2194.786834491754,1580.5705334419588,3858.1201424870465,4.043452008772874e-06,5.47000854567159e-06
To build a house,citizen_audio_b1215418-4645-488d-9308-0f7131d1ffd7.wav,"[-433.3049621582031, 98.27516174316406, 30.78276252746582, 22.44037437438965, 13.967270851135254, 8.775229454040527, 1.9678155183792114, -6.98309850692749, -3.519272804260254, -3.3112239837646484, -4.307816028594971, -3.399017572402954, -2.8470301628112793]",0.06720587966126514,12.82890510559082,162.84169006347656,2403.8850026953705,2437.0798577917976,4592.148452752831,-1.6438530536788676e-08,2.1500127331819385e-06
To build a house,citizen_audio_710e01c2-2617-414f-8489-c4bf2c88e1f1.wav,"[-379.8189697265625, 77.04492950439453, 4.106710910797119, 7.986773490905762, -0.8459399938583374, 9.51948356628418, -0.37522876262664795, 5.6396942138671875, -9.779465675354004, -6.379067897796631, 0.6741566061973572, -7.709251403808594, -11.280205726623535]",0.12378380301999527,13.56719970703125,173.6387176513672,3766.1013487071855,2916.7546117619586,6200.889905865476,-1.5840110734188784e-07,-1.6057429093052633e-05
To build a house,citizen_audio_865b63c8-a0a7-4846-b6ca-26a85bb15828.wav,"[-379.5714416503906, 62.967491149902344, 6.023130416870117, 37.29682540893555, -10.65491771697998, 21.23209571838379, -6.3087477684021, 4.867406368255615, -8.026984214782715, -7.611330509185791, -12.514410972595215, -0.9232044816017151, -6.556985378265381]",0.1203190070275898,14.902412414550781,186.9961700439453,4064.6823883498782,3520.3158260827076,7076.756617850403,-8.905665254133055e-07,-1.2938678992213681e-05
To build a house,citizen_audio_98aa52a3-e72f-480f-83d6-e010cff49d24.wav,"[-441.3940124511719, 86.02789306640625, 13.335699081420898, 7.577267169952393, -3.0394856929779053, -1.426290512084961, -13.847654342651367, -11.283949851989746, -8.188558578491211, -6.38167142868042, -2.27668833732605, -4.234844207763672, -3.784722089767456]",0.15874983106078808,17.979595184326172,203.45005798339844,5180.233854397756,4428.59232488021,8780.288923594426,-2.3431048248312436e-06,3.455822707110201e-06
To build a house,citizen_audio_de324724-de22-4f4f-8121-0d4243e9286b.wav,"[-489.0470886230469, 74.38357543945312, -19.14137077331543, 15.859698295593262, 0.9277956485748291, -4.032210350036621, -11.150240898132324, -7.1663994789123535, -8.452144622802734, -16.9616756439209, -4.888676643371582, -13.83393383026123, -13.031759262084961]",0.08938646292506297,14.768550872802734,191.00393676757812,3501.046210711943,2930.9954190431486,6066.42789672544,-4.731829594817327e-09,2.4408322474300803e-07
To build a house,citizen_audio_29ad9fc5-1191-472b-a331-f9c60001c327.wav,"[-417.86907958984375, 85.25200653076172, -10.705936431884766, 32.237091064453125, -3.947352886199951, -5.14696741104126, 2.2526586055755615, -4.100124835968018, -5.966376304626465, -12.970474243164062, -1.1647216081619263, -11.276406288146973, -9.764436721801758]",0.09773927758097166,24.05571937561035,239.28265380859375,3135.0764251762103,2422.6809921728673,5326.29048582996,5.090637689164623e-09,2.1318355436505954e-07
To build a house,citizen_audio_bf37ed3e-dcad-4fb4-a67b-cc775e680292.wav,"[-378.1784973144531, 104.4922866821289, -28.678979873657227, 4.866418361663818, 22.65392303466797, -6.021193504333496, -6.950389385223389, -10.135306358337402, -10.884004592895508, -4.30455207824707, -10.22558879852295, -11.772229194641113, -14.466347694396973]",0.058458849474474474,23.857025146484375,246.5397186279297,2505.1936545693297,1979.7173783168403,4335.135135135135,-8.430173465967528e-07,-1.8494973119231872e-05
To build a house,citizen_audio_49ef82f0-497a-422c-8533-598d02265ada.wav,"[-388.8082275390625, 78.54058837890625, -14.261454582214355, 18.132558822631836, 2.1831209659576416, -4.739964008331299, 2.144679546356201, -7.285180568695068, -4.74525785446167, -11.892769813537598, -6.706379413604736, 3.985227584838867, -6.960391521453857]",0.09068742221056228,21.062767028808594,228.1892547607422,3038.8204627974937,2506.210870271065,5128.017009957048,3.499536660456215e-08,-2.5913561785273487e-06
To build a house,citizen_audio_8821c0d8-1df8-4afe-a83a-846d0cf208bc.wav,"[-426.155517578125, 79.50289154052734, 1.3762593269348145, 12.033220291137695, -25.261194229125977, -10.30061149597168, -4.068404197692871, -12.969630241394043, -1.3974989652633667, -6.084225177764893, -6.93575382232666, -7.237849235534668, -0.38573363423347473]",0.09048867414968237,20.543354034423828,211.07015991210938,3109.8985216325405,2683.821828204593,5194.117257808364,-1.8845135174583305e-10,-3.48868134381064e-08
To build a house,citizen_audio_20f28680-b251-4076-a45c-7d3305388a3d.wav,"[-502.31622314453125, 101.60861206054688, 56.203033447265625, 33.22236251831055, 14.564194679260254, 0.5323102474212646, -11.00654411315918, -9.794891357421875, -8.016033172607422, -3.0288944244384766, 3.5023140907287598, -0.4106113612651825, -3.639875888824463]",0.06239614642724343,5.362128734588623,90.15575408935547,4106.896668016218,5523.689079378408,9366.07585523054,-1.1865691931234323e-06,-1.38822824737872e-05
To build a house,citizen_audio_80bdafb6-984b-425e-80ca-f526f10cde57.wav,"[-419.0674743652344, 75.28868103027344, 11.15679931640625, 29.58992576599121, 8.450090408325195, 6.36030912399292, 3.789903163909912, 10.186009407043457, -9.351286888122559, 3.1612377166748047, 7.511936187744141, -5.506455421447754, 0.10821786522865295]",0.09427640960529526,8.786073684692383,134.23243713378906,3922.9426365095383,4122.153216584185,7169.22126647145,6.111788053431155e-08,6.089993803470861e-06
To build a house,citizen_audio_7f2256c8-9d7e-4c64-bd96-02da65a9f8b6.wav,"[-411.9143371582031, 88.38969421386719, -5.28176736831665, 17.1884822845459, -11.811836242675781, -9.702644348144531, -10.183969497680664, -16.6937255859375, -9.299334526062012, -10.552388191223145, 3.8024308681488037, -4.774072647094727, -13.045570373535156]",0.099194409253003,21.665218353271484,225.40240478515625,3157.155643734116,2484.5351988117473,5196.044481981982,-8.7864948650207e-10,-1.4703493889101082e-06
To build a house,citizen_audio_ad175ef8-0727-448b-b2e5-1eea5929e232.wav,"[-465.40032958984375, 68.4714584350586, 5.52798318862915, 15.175378799438477, -2.764237403869629, -2.9543449878692627, -6.167397499084473, -5.07224178314209, -2.862741470336914, -6.9173688888549805, -0.13464605808258057, -6.973618507385254, -6.773946285247803]",0.06880288688602015,13.501872062683105,162.8538055419922,3228.0541786839663,3512.2642544972364,6166.530226700252,-5.704127170602646e-10,5.270695737635833e-07
To build a house,citizen_audio_a5e696f9-473c-4c82-97c2-dbcd3c213edd.wav,"[-463.4287109375, 95.397216796875, 57.85181427001953, 34.47895812988281, 14.328659057617188, 2.4768459796905518, -9.529073715209961, -9.324777603149414, -6.042286396026611, -1.9911227226257324, 2.9171555042266846, -1.1853611469268799, -3.696631669998169]",0.06918673431133997,5.573225021362305,92.38113403320312,4137.073319396287,5429.641314227043,9111.224677455863,-2.8611657398869283e-06,-2.981430407089647e-05
To build a house,citizen_audio_b8b165c0-416e-45fd-af59-7ad2de7bbd1f.wav,"[-398.9516906738281, 58.06096649169922, 1.765370488166809, 19.568355560302734, -2.1362228393554688, 6.516230583190918, -1.6622211933135986, 9.18127727508545, -0.7185972929000854, -7.327409267425537, -9.53253173828125, -6.246850490570068, -3.324598789215088]",0.12595590370452747,17.432592391967773,200.71820068359375,5062.549235695811,4565.666391405507,9640.782547449584,1.5856381763157401e-09,1.839518517954275e-06
To build a house,citizen_audio_694e7c06-62e2-429b-a11f-9575020baa53.wav,"[-384.87994384765625, 63.440277099609375, 6.185031414031982, 32.50985336303711, -11.463387489318848, 16.90087127685547, -4.008816242218018, 2.475534677505493, -10.91478443145752, -9.590868949890137, -9.812498092651367, -3.5676140785217285, -9.281088829040527]",0.11841352616750148,13.903088569641113,178.06927490234375,3944.9314572779526,3468.683040253436,6807.207629732617,8.93357494646807e-08,1.7971376564673847e-06
To build a house,citizen_audio_23a2f45a-4627-4f66-a7f1-913c38eb65d7.wav,"[-410.5970458984375, 77.18238830566406, -3.2340266704559326, 63.775596618652344, -2.2888455390930176, -5.727200031280518, 0.7772035002708435, -11.637893676757812, -11.30593490600586, -13.074431419372559, -0.48731207847595215, -7.204661846160889, -4.920914649963379]",0.12365266667942437,21.941997528076172,240.48724365234375,3550.633357611876,2354.8901048653556,5603.2417330067365,-1.0008749384837756e-09,9.394219091518607e-08
To build a house,citizen_audio_b52562a0-f1e4-4e56-b411-65c84ab26729.wav,"[-440.04376220703125, 76.22203063964844, -7.34043025970459, 18.238401412963867, -2.4178833961486816, 10.969788551330566, -9.615622520446777, -6.536607265472412, -6.040363311767578, -3.175786018371582, -6.008328914642334, 0.1307515949010849, -9.90738296508789]",0.10068312443682419,15.863606452941895,187.64849853515625,3655.7913490560245,3302.542884073476,6479.053653446636,-1.5394677754798636e-09,-5.007395884604193e-07
To build a house,citizen_audio_c62cdf4e-f923-4710-ae0d-7374c8573ec2.wav,"[-364.398193359375, 80.26200103759766, 4.908029556274414, 16.326356887817383, 10.79230785369873, -5.865713596343994, 2.7273921966552734, 1.557387113571167, 2.203136682510376, 6.426675796508789, -0.1830434650182724, 2.8679921627044678, 3.9450786113739014]",0.05120410288875057,16.639219284057617,200.88893127441406,1690.7415864079867,1867.7076921910216,2686.76083635129,2.4493513137713308e-06,-2.2949570848140866e-06
To build a house,citizen_audio_ed7bb3ff-d4b0-4fa2-ab90-511a170042b1.wav,"[-439.21490478515625, 70.52996826171875, -8.70855712890625, 11.106668472290039, -3.732635498046875, 1.0893492698669434, -12.294272422790527, -22.09914207458496, -10.756633758544922, -16.53853988647461, -6.379956245422363, -7.09176778793335, -11.120570182800293]",0.08581310218052739,19.5158634185791,205.73609924316406,2880.876747147852,2580.630686483502,4604.598757606491,-2.5910651402227813e-10,3.3841041613413836e-07
To build a house,citizen_audio_21b31929-4ad7-4f7f-9ec9-a51a8713bfe7.wav,"[-412.8533020019531, 65.10270690917969, -1.169844150543213, 60.49327850341797, 4.150119781494141, -3.0668091773986816, -0.8157956600189209, -10.791248321533203, -11.41673755645752, -13.960776329040527, -0.8472169637680054, -7.426036834716797, -5.296697616577148]",0.11763060732174425,16.969669342041016,213.98721313476562,3562.5915495215245,2467.8415747068493,5749.728380966411,-1.1506435804164994e-08,-4.3592603304887234e-08
To build a house,citizen_audio_5a88064e-6ec5-4030-93f8-32b2aa3c0307.wav,"[-458.6370849609375, 73.59927368164062, -15.4224853515625, 8.368093490600586, -2.753998041152954, -0.30600544810295105, -10.228463172912598, -18.165695190429688, -5.305595874786377, -8.600520133972168, -2.286837577819824, -3.9905264377593994, -9.72168254852295]",0.0993077396814576,24.04206085205078,236.0487823486328,3416.92378974478,2821.625864034314,5754.121219633119,-4.742478111607884e-12,2.670211785016363e-08
To build a house,citizen_audio_b2e171e2-d1f6-4ee2-becf-d054bd3737f8.wav,"[-447.4429931640625, 94.4044418334961, -14.142224311828613, 7.069746971130371, 4.3798747062683105, -12.410122871398926, 4.861670970916748, 2.3640785217285156, -7.3198018074035645, -4.953852653503418, -5.5679216384887695, -2.593621253967285, -2.0060131549835205]",0.08374591851220897,30.09702491760254,275.0506896972656,2913.9456309326806,2354.4137291457178,4857.458475298126,1.6613858067060505e-09,3.980255769420182e-06
To build a house,citizen_audio_f35c815e-e505-4353-8417-03f95dbbbbfe.wav,"[-394.78778076171875, 55.767494201660156, -24.90993881225586, 5.915379524230957, 16.854087829589844, -7.648216247558594, -19.12843894958496, -7.801667213439941, -15.360834121704102, -0.35966959595680237, -1.956164002418518, -4.950891017913818, -17.309152603149414]",0.15715366926945473,23.11772918701172,244.77761840820312,4758.655869495436,3506.470082999789,8110.619458046585,4.4443588365084e-08,-2.6506677741622298e-08
To build a house,citizen_audio_a1383933-ce3b-4fc1-b487-fd6229ece210.wav,"[-325.7189025878906, 76.6363296508789, 5.619207859039307, 18.49483299255371, -30.76030158996582, -5.015349864959717, -13.074169158935547, -2.0534963607788086, -5.413611888885498, -13.431262969970703, -7.036479949951172, -5.985905170440674, 0.26861852407455444]",0.15674898330479453,14.365595817565918,176.34451293945312,4470.915945193851,3117.739971176892,7287.572773972603,1.0364636437998342e-07,-1.8620445189299062e-05
"Over time, philosophers",citizen_audio_076a4076-92d9-4ca0-8a8e-ac86eff997a7.wav,"[-366.94622802734375, 116.1064224243164, -14.753353118896484, 6.961520195007324, 4.296153545379639, -19.299518585205078, 6.268904209136963, 2.578749656677246, -17.459190368652344, -11.449402809143066, -15.125937461853027, -16.117067337036133, -5.419580459594727]",0.05014340753424658,11.18508529663086,157.51858520507812,1724.3352965005784,1428.921538319048,2800.261130136986,-6.328336610295082e-08,-1.8574184650788084e-05
"Over time, philosophers",citizen_audio_caaefabb-af71-41b2-b03b-a56e404d341e.wav,"[-398.69842529296875, 112.77003479003906, -22.488433837890625, 7.910001277923584, 11.328869819641113, -4.689324378967285, -22.410873413085938, -17.613977432250977, -8.73141860961914, -17.78569984436035, -2.0363316535949707, -3.678175210952759, -17.017959594726562]",0.0679395927077819,20.183866500854492,216.94554138183594,2329.951210960247,1973.6881668213307,3919.273590524087,-1.5893501625896533e-08,-5.979713478154736e-06
"Over time, philosophers",citizen_audio_955959cb-e44f-4016-b030-98dcad1283f9.wav,"[-388.8406982421875, 71.51080322265625, -11.583272933959961, 21.080718994140625, -3.7654623985290527, 10.086947441101074, 0.27117815613746643, -1.4834595918655396, -8.407072067260742, -3.8171844482421875, -5.056753158569336, 2.2567849159240723, -9.388934135437012]",0.09822640196917808,23.47538185119629,238.99972534179688,3632.6222547821426,3342.665360065375,6647.140517979452,1.0806036065957869e-08,1.0998149946317426e-06
